id,Aspect_terms,Opinion_terms,sen_content
3003,外观材质,_,外观材质：外观很美
3004,做资,料有点卡,用了一个多月了，我是办公用的做资料有点卡，还卡死过两次，有点后悔了
3005,看电影,_,看电影闪退
3006,游戏,非常烫,玩缺这个游戏非常烫，略有卡顿，总体一般
3006,_,略有卡顿,玩缺这个游戏非常烫，略有卡顿，总体一般
3006,_,一般,玩缺这个游戏非常烫，略有卡顿，总体一般
3007,_,_,可以，就是没有任何配件
3008,开机,快,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3008,性能,好,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3008,玩游戏,一点都不卡,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3008,性价比,很高,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3008,_,真心不错,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3008,_,物超所值,电脑真心不错，开机快，性能好，玩游戏一点都不卡，性价比很高，物超所值
3009,_,黑屏,没有一个月就黑屏就开不了机还有**售后简直是垃圾
3009,_,垃圾,没有一个月就黑屏就开不了机还有**售后简直是垃圾
3010,_,有点卡,有点卡！
3011,质量,很好,电脑很棒，画工图完全可以，不闪退，不卡机，质量很好。
3011,画工,完全可以,电脑很棒，画工图完全可以，不闪退，不卡机，质量很好。
3012,反应,灵敏，散热,用了几天，笔记本真的很不错，反应灵敏，散热方面也很给力，很满意哦。
3012,方面,很给力,用了几天，笔记本真的很不错，反应灵敏，散热方面也很给力，很满意哦。
3012,_,真的很不错,用了几天，笔记本真的很不错，反应灵敏，散热方面也很给力，很满意哦。
3012,_,很满意,用了几天，笔记本真的很不错，反应灵敏，散热方面也很给力，很满意哦。
3013,性价比,高,性价比高，用起来也流畅。鲁能跑分31万。
3013,_,流畅,性价比高，用起来也流畅。鲁能跑分31万。
3014,_,物美价廉,很好，物美价廉
3015,_,天就降价,**的，刚过一天就降价三百大洋！！！逗我呢？
3015,_,三百大,**的，刚过一天就降价三百大洋！！！逗我呢？
3016,质量,不错,冲着牌子买的，质量不错，外表看起来高大尚，用起来很流畅
3016,看起,高大尚,冲着牌子买的，质量不错，外表看起来高大尚，用起来很流畅
3016,外表,_,冲着牌子买的，质量不错，外表看起来高大尚，用起来很流畅
3016,_,很流畅,冲着牌子买的，质量不错，外表看起来高大尚，用起来很流畅
3017,_,很卡,感觉用着很卡。
3018,运行,很流畅,给小姨子买的学习用的，她用了半个月了感觉挺好的，运行还是很流畅的，外观也挺适合年轻人的，不错用的好了她会推荐同学买的。
3018,外观,挺适合,给小姨子买的学习用的，她用了半个月了感觉挺好的，运行还是很流畅的，外观也挺适合年轻人的，不错用的好了她会推荐同学买的。
3018,_,挺好,给小姨子买的学习用的，她用了半个月了感觉挺好的，运行还是很流畅的，外观也挺适合年轻人的，不错用的好了她会推荐同学买的。
3018,_,不错,给小姨子买的学习用的，她用了半个月了感觉挺好的，运行还是很流畅的，外观也挺适合年轻人的，不错用的好了她会推荐同学买的。
3019,ord,非常麻烦,电脑是挺好的，毕竟是大品牌。缺陷是没有安装正版的办公软件Excel和Word，非常麻烦。
3019,_,挺好,电脑是挺好的，毕竟是大品牌。缺陷是没有安装正版的办公软件Excel和Word，非常麻烦。
3019,_,没有,电脑是挺好的，毕竟是大品牌。缺陷是没有安装正版的办公软件Excel和Word，非常麻烦。
3020,反应,得慢,也就这样吧，感觉硬件也不是很好，电脑反应得慢，还没有我同学两千多的快。
3020,硬件,很好,也就这样吧，感觉硬件也不是很好，电脑反应得慢，还没有我同学两千多的快。
3020,_,快,也就这样吧，感觉硬件也不是很好，电脑反应得慢，还没有我同学两千多的快。
3021,_,水货,水货，
3022,物流,真滴快,物流真滴快，一个星期就送到了使用中，一段时间后再来追评飞行模式真的吵，感受一下不过平时用不到，打个lol温度不超过60
3022,个lol温度,不超过,物流真滴快，一个星期就送到了使用中，一段时间后再来追评飞行模式真的吵，感受一下不过平时用不到，打个lol温度不超过60
3023,_,了机,哎，用了半个月就开不了机，失望，退都不能退
3024,速度,挺快的,有掉漆的地方，缝隙宽，速度还是挺快的
3024,_,有掉漆的地,有掉漆的地方，缝隙宽，速度还是挺快的
3024,_,方，缝隙宽,有掉漆的地方，缝隙宽，速度还是挺快的
3025,运行,顺畅,笔记本收到了，九成新的，可以连网，运行顺畅，画面清晰，性价比高，满意
3025,画面,清晰,笔记本收到了，九成新的，可以连网，运行顺畅，画面清晰，性价比高，满意
3025,性价比,高,笔记本收到了，九成新的，可以连网，运行顺畅，画面清晰，性价比高，满意
3025,_,满意,笔记本收到了，九成新的，可以连网，运行顺畅，画面清晰，性价比高，满意
3026,质量,很好,宝贝质量很好，性价比超高，价格不贵，非常满意
3026,性价比,超高,宝贝质量很好，性价比超高，价格不贵，非常满意
3026,价格,不贵,宝贝质量很好，性价比超高，价格不贵，非常满意
3026,_,非常满意,宝贝质量很好，性价比超高，价格不贵，非常满意
3027,质量,很好,笔记本的质量很好，速度快，信号稳，比想象中好很多，值得购买
3027,速度,快,笔记本的质量很好，速度快，信号稳，比想象中好很多，值得购买
3027,_,很多,笔记本的质量很好，速度快，信号稳，比想象中好很多，值得购买
3028,物流,很快,意料之外的大屏幕，哈哈哈。物流很快。给老爸买着玩儿的。挺好。
3028,屏幕,_,意料之外的大屏幕，哈哈哈。物流很快。给老爸买着玩儿的。挺好。
3028,_,挺好,意料之外的大屏幕，哈哈哈。物流很快。给老爸买着玩儿的。挺好。
3029,运行,流畅,笔记本电脑，运行流畅，操作起来不错，满意好评。
3029,_,不错,笔记本电脑，运行流畅，操作起来不错，满意好评。
3029,_,满意,笔记本电脑，运行流畅，操作起来不错，满意好评。
3029,_,好评,笔记本电脑，运行流畅，操作起来不错，满意好评。
3030,_,非常好,非常好的一次购物体验，完美的电脑
3031,_,垃圾,垃圾货，无线网络一直断
3032,键盘,失灵了,用了没几天，键盘就失灵了
3033,风扇声音,大,生气刚买回来就降价700感觉就不值这个价格了风扇声音大
3033,价格,不值,生气刚买回来就降价700感觉就不值这个价格了风扇声音大
3033,_,生气,生气刚买回来就降价700感觉就不值这个价格了风扇声音大
3033,_,降价,生气刚买回来就降价700感觉就不值这个价格了风扇声音大
3034,反应,可以,到货第六天黑屏，键盘有反应可以切换背光大小写，申请退换，售后服务人员很好
3034,_,黑屏,到货第六天黑屏，键盘有反应可以切换背光大小写，申请退换，售后服务人员很好
3034,键盘,_,到货第六天黑屏，键盘有反应可以切换背光大小写，申请退换，售后服务人员很好
3034,服务,_,到货第六天黑屏，键盘有反应可以切换背光大小写，申请退换，售后服务人员很好
3035,运行速度,快,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3035,画质,清晰,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3035,外观材质,容易携带,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3035,性能,_,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3035,显卡,_,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3035,效果,_,电脑性能：运行速度快显卡效果：画质清晰外观材质：容易携带
3036,运行速,还是不错,这款手提电脑配制和运行速都还是不错的，真正达到货真价实！
3036,_,正达到货,这款手提电脑配制和运行速都还是不错的，真正达到货真价实！
3036,_,真价实,这款手提电脑配制和运行速都还是不错的，真正达到货真价实！
3037,系统,的win,电脑用起来很流畅系统装的win7还会回购的
3037,_,很流畅,电脑用起来很流畅系统装的win7还会回购的
3038,速度,很快,电脑很好，速度很快吃鸡蹦爽。
3038,_,很好,电脑很好，速度很快吃鸡蹦爽。
3038,_,吃鸡蹦爽,电脑很好，速度很快吃鸡蹦爽。
3039,散热,大问题,入手1个多月才来评价，散热大问题！大问题！大问题！风扇的声音会让你崩溃，闪屏！不建议购买！
3039,_,大问题,入手1个多月才来评价，散热大问题！大问题！大问题！风扇的声音会让你崩溃，闪屏！不建议购买！
3039,声音,_,入手1个多月才来评价，散热大问题！大问题！大问题！风扇的声音会让你崩溃，闪屏！不建议购买！
3039,_,，闪屏,入手1个多月才来评价，散热大问题！大问题！大问题！风扇的声音会让你崩溃，闪屏！不建议购买！
3040,各方面,挺好的,各方面挺好的速度也很快中间有一些小插曲也愉快的解决了
3040,速度,很快,各方面挺好的速度也很快中间有一些小插曲也愉快的解决了
3040,插曲,愉快,各方面挺好的速度也很快中间有一些小插曲也愉快的解决了
3040,_,解决,各方面挺好的速度也很快中间有一些小插曲也愉快的解决了
3041,联网,很慢,感觉还行，就是联网很慢，好几次都很卡，网络链接不顺畅，有时候看电视卡的死，然后声音都卡没了
3041,候看电视,卡的死,感觉还行，就是联网很慢，好几次都很卡，网络链接不顺畅，有时候看电视卡的死，然后声音都卡没了
3041,声音,卡,感觉还行，就是联网很慢，好几次都很卡，网络链接不顺畅，有时候看电视卡的死，然后声音都卡没了
3041,_,不顺畅,感觉还行，就是联网很慢，好几次都很卡，网络链接不顺畅，有时候看电视卡的死，然后声音都卡没了
3042,携带,方便,轻薄小巧，携带方便，一般用用应该是可以的。618的早上买的，傍晚看时居然又降价了，这价格也太乱了吧
3042,_,又降价,轻薄小巧，携带方便，一般用用应该是可以的。618的早上买的，傍晚看时居然又降价了，这价格也太乱了吧
3042,价格,_,轻薄小巧，携带方便，一般用用应该是可以的。618的早上买的，傍晚看时居然又降价了，这价格也太乱了吧
3043,快递,很快,宝贝收到了，快递很快，客服态度好，宝贝跟描述一样，运行速度快，画面显示清晰，满意
3043,客服态度,好,宝贝收到了，快递很快，客服态度好，宝贝跟描述一样，运行速度快，画面显示清晰，满意
