,id,id,Aspect_terms,Opinion_terms,Categories,Polarities
9386,3422,3422,网速,超级快,硬件&性能,正面
9387,3422,3422,_,不卡，,硬件&性能,正面
9388,3423,3423,性能,还不错,硬件&性能,正面
9389,3423,3423,性能,_,硬件&性能,正面
9390,3424,3424,配置,有点低,硬件&性能,负面
9391,3424,3424,_,有点小卡,硬件&性能,负面
9392,3424,3424,_,一点的,整体,正面
9393,3425,3425,质量,很好,整体,正面
9394,3425,3425,内存,大，屏,硬件&性能,正面
9395,3425,3425,玩游戏,不卡,使用场景,正面
9396,3425,3425,待机时间,长,硬件&性能,正面
9397,3425,3425,价格,体便宜,价格,正面
9398,3425,3425,_,清晰,硬件&性能,正面
9399,3426,3426,运行,流畅,硬件&性能,正面
9400,3426,3426,画质,不错,硬件&性能,正面
9401,3426,3426,外观,很好,外观,正面
9402,3426,3426,软件,，不卡顿,软件&性能,正面
9403,3426,3426,显卡,_,硬件&性能,正面
9404,3426,3426,效果,_,硬件&性能,正面
9405,3426,3426,外观,_,外观,正面
9406,3426,3426,_,很喜欢,整体,正面
9407,3427,3427,性能,特别好,硬件&性能,负面
9408,3427,3427,整体,挺好的,整体,负面
9409,3427,3427,反应速度,不错,硬件&性能,正面
9410,3427,3427,大小,_,硬件&性能,负面
9411,3428,3428,运行速度,快,硬件&性能,正面
9412,3428,3428,屏幕,清晰,硬件&性能,正面
9413,3428,3428,携带,方便,外观,正面
9414,3428,3428,_,很轻薄,外观,正面
9415,3428,3428,_,很喜欢,整体,正面
9416,3429,3429,质量,不错,整体,正面
9417,3429,3429,性价比,较高,价格,正面
9418,3429,3429,_,很满意,整体,正面
9419,3430,3430,快递,非常快,物流,正面
9420,3430,3430,_,非常轻巧,外观,正面
9421,3430,3430,_,特别薄,外观,正面
9422,3430,3430,卖家服务,_,服务,负面
9423,3430,3430,系统,_,包装,正面
9424,3431,3431,携带,很方便,外观,正面
9425,3431,3431,画面,清新，,硬件&性能,正面
9426,3431,3431,玩游戏,特别快,使用场景,正面
9427,3431,3431,_,超薄,外观,正面
9428,3431,3431,_,一点都不卡,硬件&性能,正面
9429,3432,3432,鼠标,是坏的,硬件&性能,负面
9430,3433,3433,_,还不错,整体,正面
9431,3433,3433,_,很喜欢,整体,正面
9432,3434,3434,_,一卡,硬件&性能,负面
9433,3434,3434,_,一卡的,硬件&性能,负面
9434,3435,3435,_,钱，还不给,整体,负面
9435,3436,3436,，处理速度,很快,硬件&性能,正面
9436,3436,3436,_,高,外观,正面
9437,3436,3436,_,顺手,硬件&性能,正面
9438,3436,3436,_,特喜欢,整体,正面
9439,3437,3437,_,么快,硬件&性能,负面
9440,3438,3438,效果,不错,硬件&性能,正面
9441,3438,3438,外观,精致,外观,正面
9442,3438,3438,_,很满意,整体,正面
9443,3438,3438,显卡,_,硬件&性能,正面
9444,3439,3439,_,有点不太值,硬件&性能,负面
9445,3439,3439,_,快,硬件&性能,负面
9446,3440,3440,_,不错,整体,正面
9447,3440,3440,_,很兴奋,整体,正面
9448,3441,3441,总体,还可以,整体,正面
9449,3441,3441,显卡效果,清晰又亮,硬件&性能,正面
9450,3441,3441,性能,_,硬件&性能,正面
9451,3441,3441,外观材质,_,外观,正面
9452,3442,3442,_,颜色,外观,正面
9453,3443,3443,外观,小巧方便,外观,正面
9454,3443,3443,画面,清晰,硬件&性能,正面
9455,3443,3443,运行,不错,硬件&性能,正面
9456,3443,3443,价钱,实惠,价格,正面
9457,3443,3443,_,流畅,硬件&性能,正面
9458,3444,3444,,没有想象中的好，,整体,正面
9459,3445,3445,包装,不用,包装,负面
9460,3445,3445,运行,良好,硬件&性能,负面
9461,3445,3445,_,特别厚实,价格,负面
9462,3445,3445,_,无损,价格,负面
9463,3446,3446,_,没有提示,硬件&性能,负面
9464,3447,3447,_,卡顿,硬件&性能,负面
9465,3448,3448,客服态度,很好，物流给力,服务,正面
9466,3448,3448,_,挺好看,外观,正面
9467,3449,3449,包装,精致,包装,正面
9468,3449,3449,外观,很漂亮,外观,正面
9469,3449,3449,手感,不错,外观,正面
9470,3450,3450,物流,快,物流,正面
9471,3450,3450,卖家服务,热,服务,正面
9472,3450,3450,包装,_,包装,正面
9473,3450,3450,性能,_,硬件&性能,正面
9474,3450,3450,_,好评,整体,正面
9475,3451,3451,_,卡,硬件&性能,负面
9476,3452,3452,打游戏网络,不稳定,使用场景,正面
9477,3453,3453,网速,快,硬件&性能,正面
9478,3453,3453,_,不卡，,硬件&性能,负面
9479,3454,3454,包装,完好无损,包装,正面
9480,3454,3454,质量,不错,整体,正面
9481,3454,3454,运行速度,快,硬件&性能,正面
9482,3454,3454,携带,方便,外观,正面
9483,3454,3454,_,超薄,外观,正面
9484,3454,3454,_,很满意,整体,正面
9485,3455,3455,质量,很好,整体,正面
9486,3455,3455,外观,大气时尚,外观,正面
9487,3455,3455,_,轻便,外观,正面
9488,3455,3455,_,超薄,外观,正面
9489,3455,3455,_,非常流畅,硬件&性能,正面
9490,3456,3456,显示效果,可以,硬件&性能,正面
9491,3456,3456,运行,挺流畅的,硬件&性能,正面
9492,3457,3457,_,还好,整体,正面
9493,3457,3457,系统,_,软件&性能,负面
9494,3458,3458,价格,不贵,价格,负面
9495,3458,3458,性能,很好,硬件&性能,负面
9496,3458,3458,玩游戏,超快的,使用场景,正面
9497,3458,3458,上网,_,真伪,正面
9498,3459,3459,软件,非常畅,使用场景,正面
9499,3459,3459,性能,_,硬件&性能,正面
9500,3459,3459,_,一点也不卡,硬件&性能,正面
9501,3459,3459,_,非常满意,整体,正面
9502,3460,3460,反应,满快,硬件&性能,正面
9503,3460,3460,性能,流畅，清晰,硬件&性能,正面
9504,3461,3461,质量,很好,整体,正面
9505,3461,3461,内存,挺大,硬件&性能,正面
9506,3461,3461,屏幕,挺好,硬件&性能,负面
9507,3461,3461,_,不卡顿,硬件&性能,正面
9508,3461,3461,音色,_,硬件&性能,正面
9509,3461,3461,_,非常满意,整体,正面
9510,3462,3462,质量,很不错,整体,正面
9511,3462,3462,画面,超清晰,硬件&性能,正面
9512,3463,3463,质量,挺好,整体,正面
9513,3464,3464,物流,很快,物流,正面
9514,3465,3465,_,很好用,整体,正面
9515,3466,3466,运行速度,流畅,硬件&性能,正面
9516,3466,3466,开机,没有,硬件&性能,正面
9517,3466,3466,_,不错,整体,正面
9518,3467,3467,_,有反馈,硬件&性能,负面
9519,3467,3467,_,是满意,整体,正面
9520,3468,3468,价格,美滋滋,价格,负面
9521,3468,3468,外观,_,外观,正面
9522,3469,3469,_,很好,整体,正面
9523,3469,3469,质量,_,整体,正面
9524,3469,3469,_,很喜欢,整体,正面
9525,3470,3470,性价比,高,价格,正面
9526,3470,3470,_,非常棒,整体,正面
9527,3470,3470,外观,_,外观,正面
9528,3470,3470,_,很棒,整体,正面
9529,3471,3471,,差评，连不了联通网络,整体,负面
9530,3472,3472,显示效果,很好,硬件&性能,正面
9531,3472,3472,外观,很好看,外观,正面
9532,3472,3472,_,超博携带,外观,正面
9533,3472,3472,_,方便,外观,正面
9534,3473,3473,外形,精致,外观,正面
9535,3473,3473,携带,方便,外观,正面
9536,3473,3473,运行速度,可以,硬件&性能,正面
9537,3473,3473,_,，好评,整体,正面
9538,3474,3474,外观,精美大方,外观,正面
9539,3474,3474,网速,很快,硬件&性能,正面
9540,3474,3474,_,特别方便,整体,正面
9541,3475,3475,打游戏,挺好,使用场景,正面
9542,3475,3475,_,薄,外观,正面
9543,3475,3475,_,方便携带,外观,正面
9544,3476,3476,物流,真是牛逼,物流,负面
9545,3477,3477,_,降价,价格,负面
9546,3478,3478,质量,很好,整体,正面
9547,3478,3478,外观,很好看,外观,正面
9548,3478,3478,打游戏,不卡,使用场景,正面
9549,3479,3479,_,退货,服务,负面
9550,3479,3479,_,太坑,整体,负面
9551,3480,3480,_,挺好,整体,正面
9552,3480,3480,_,挺不错,整体,正面
9553,3480,3480,_,很喜欢,整体,正面
9554,3481,3481,性价比,比较高,价格,正面
9555,3482,3482,反应,很速度,硬件&性能,正面
9556,3482,3482,_,不错,整体,正面
9557,3483,3483,性能,稳定,硬件&性能,正面
9558,3483,3483,_,很不错,整体,正面
9559,3483,3483,_,挺好,整体,正面
9560,3484,3484,外观材质,挺好的,外观,正面
9561,3485,3485,反应,挺快的,硬件&性能,正面
9562,3485,3485,玩游戏,不卡,使用场景,正面
9563,3485,3485,包装,很好,包装,正面
9564,3485,3485,物流,很快,物流,正面
9565,3485,3485,_,挺好用,整体,正面
9566,3485,3485,_,好评,整体,正面
9567,3486,3486,性价比,太高,价格,正面
9568,3486,3486,_,真不错,整体,正面
9569,3487,3487,客服,_,服务,负面
9570,3488,3488,价格,优惠,价格,正面
9571,3488,3488,运行,流畅,硬件&性能,正面
9572,3488,3488,_,不卡顿,硬件&性能,正面
9573,3489,3489,开始,卡,硬件&性能,负面
9574,3489,3489,_,黑屏,硬件&性能,负面
9575,3489,3489,_,退货,服务,负面
9576,3490,3490,_,很好用,整体,负面
9577,3491,3491,性价比,_,价格,负面
9578,3491,3491,价格,_,价格,负面
9579,3491,3491,_,好评,整体,正面
9580,3492,3492,_,降价,价格,负面
9581,3493,3493,客服,很耐心,服务,正面
9582,3493,3493,配置,很不错,硬件&性能,正面
9583,3493,3493,办公,_,使用场景,正面
9584,3493,3493,游戏,_,使用场景,正面
9585,3494,3494,开机速度,很快,硬件&性能,正面
9586,3494,3494,手感,很好,外观,正面
9587,3494,3494,颜值,很高,外观,正面
9588,3494,3494,_,好评,整体,正面
9589,3495,3495,性价比,挺好,价格,正面
9590,3495,3495,_,不卡,硬件&性能,正面
9591,3495,3495,_,流畅,硬件&性能,负面
9592,3496,3496,高清,一点不卡,硬件&性能,正面
9593,3496,3496,_,超薄,外观,正面
9594,3496,3496,_,喜欢,整体,正面
9595,3497,3497,_,降价,价格,负面
9596,3498,3498,物流,很快,物流,正面
9597,3498,3498,画面,流畅清晰,硬件&性能,正面
9598,3498,3498,反应,很快,硬件&性能,正面
9599,3498,3498,_,很好,整体,正面
9600,3498,3498,玩游戏,_,使用场景,正面
9601,3499,3499,_,真的不行,整体,负面
9602,3499,3499,键盘,_,硬件&性能,负面
9603,3499,3499,_,真差！,整体,负面
9604,3500,3500,,这启动没多长时间就一直在响响的我头都大听的很不舒服。也不送个包就一个裸机,整体,负面
9605,3501,3501,_,降价,价格,负面
9606,3501,3501,_,厉害,硬件&性能,负面
9607,3502,3502,,这款笔记本没有摄像头，不能视频，没有摄像头是个什么鬼设计,整体,正面
9608,3503,3503,,才一个月，一开始自动重启，多重启几次就开不了机了，秒变砖头。,整体,负面
9609,3504,3504,价格,挺大的,价格,负面
9610,3504,3504,_,有划伤,价格,负面
9611,3505,3505,外观,不错,外观,正面
9612,3505,3505,屏幕,比较清,硬件&性能,正面
9613,3505,3505,_,物有所值,价格,正面
9614,3506,3506,办公,足够了,使用场景,正面
9615,3506,3506,性能,不错,硬件&性能,正面
9616,3507,3507,外观,漂亮,外观,正面
9617,3507,3507,开机,很快,硬件&性能,正面
9618,3507,3507,携带,方便,外观,正面
9619,3507,3507,屏幕画质,清晰,硬件&性能,正面
9620,3507,3507,售后服务态度,好,服务,正面
9621,3507,3507,价格,实惠,价格,正面
9622,3507,3507,_,轻薄,外观,正面
9623,3507,3507,_,满意,整体,正面
9624,3508,3508,质量,很好,整体,正面
9625,3508,3508,运行速度,快,硬件&性能,正面
9626,3508,3508,_,很方便携带,外观,正面
9627,3508,3508,_,很满意,整体,正面
9628,3509,3509,包装,很仔细,包装,正面
9629,3509,3509,_,很漂亮,外观,正面
9630,3509,3509,_,好评,整体,正面
9631,3510,3510,_,不好用,整体,负面
9632,3510,3510,声音,_,硬件&性能,负面
9633,3510,3510,_,差评,整体,负面
9634,3511,3511,运转速度,快,硬件&性能,正面
9635,3511,3511,_,正品,整体,正面
9636,3511,3511,_,不卡顿,硬件&性能,正面
9637,3511,3511,_,非常满意,整体,正面
9638,3512,3512,质量,好，,整体,正面
9639,3512,3512,反应速度,快,硬件&性能,正面
9640,3512,3512,_,很美,整体,正面
9641,3513,3513,,前天买的，今天就搞活动，便宜500。**的活动越来做不靠谱了,整体,正面
9642,3514,3514,性能,挺强的,硬件&性能,负面
9643,3514,3514,_,别的,外观,负面
9644,3514,3514,_,特别的满意,整体,正面
9645,3514,3514,_,，一点都不卡,硬件&性能,负面
9646,3515,3515,质量,很好的,整体,正面
9647,3515,3515,价格,便宜，服务态度,包装,正面
9648,3515,3515,_,好,整体,正面
9649,3516,3516,发货速度,飞快,物流,正面
9650,3516,3516,客服态度,非常赞,服务,正面
9651,3516,3516,_,非常不错,整体,正面
9652,3517,3517,运行,流畅不卡顿,硬件&性能,正面
9653,3517,3517,外观,好看,外观,正面
9654,3517,3517,性能,_,硬件&性能,正面
9655,3518,3518,携带,非常方便,外观,正面
9656,3518,3518,速度,很流畅,硬件&性能,正面
9657,3518,3518,性能,不错,硬件&性能,正面
9658,3518,3518,_,轻薄,外观,正面
9659,3518,3518,散热,_,硬件&性能,正面
9660,3519,3519,散热,很差,硬件&性能,负面
9661,3519,3519,电池,很不耐用,硬件&性能,负面
9662,3519,3519,_,噪音,硬件&性能,负面
9663,3520,3520,反应,很快,硬件&性能,正面
9664,3520,3520,玩游戏,很流畅,使用场景,正面
9665,3520,3520,显卡效果,不错,硬件&性能,正面
9666,3520,3520,外观,轻薄漂亮,外观,正面
9667,3520,3520,_,很满意,整体,正面
9668,3521,3521,质量,不错,整体,正面
9669,3521,3521,运行,快,硬件&性能,正面
9670,3521,3521,客服态度,好,服务,正面
9671,3522,3522,_,经常无故死机,硬件&性能,负面
9672,3523,3523,性能,非常不错,硬件&性能,正面
9673,3523,3523,外观材质,挺喜欢,外观,正面
9674,3523,3523,性能,_,硬件&性能,正面
9675,3523,3523,_,感觉,外观,正面
9676,3524,3524,散热,挺好,硬件&性能,负面
9677,3524,3524,，续航,一般,整体,中性
9678,3524,3524,_,还可以,整体,正面
9679,3525,3525,_,很好,整体,正面
9680,3526,3526,反应,很快,硬件&性能,正面
9681,3526,3526,型游戏,很流畅,使用场景,正面
9682,3526,3526,显卡效果,不错,硬件&性能,正面
9683,3526,3526,外观,轻薄漂亮,外观,正面
9684,3526,3526,玩大,_,整体,正面
9685,3526,3526,_,很清晰,硬件&性能,正面
9686,3526,3526,_,很满意,整体,正面
9687,3527,3527,客服,很耐心,服务,正面
9688,3527,3527,_,很不错,整体,正面
9689,3527,3527,_,很nice,整体,正面
9690,3528,3528,看视频,很清晰,使用场景,正面
9691,3528,3528,_,好用,整体,正面
9692,3528,3528,_,不卡,硬件&性能,正面
9693,3528,3528,_,很流畅,硬件&性能,正面
9694,3528,3528,_,不错,整体,正面
9695,3529,3529,质量,很好,整体,正面
9696,3529,3529,运行,快,硬件&性能,正面
9697,3529,3529,_,不卡顿,硬件&性能,正面
9698,3530,3530,玩游戏,贼爽,使用场景,正面
9699,3530,3530,稳定,一点也不卡,硬件&性能,正面
9700,3530,3530,外观,漂亮,外观,正面
9701,3530,3530,性能,_,硬件&性能,正面
9702,3530,3530,_,高端大气,外观,正面
9703,3531,3531,屏幕,不亮,硬件&性能,正面
9704,3531,3531,开机键,_,硬件&性能,正面
9705,3532,3532,性价比,超高,价格,正面
9706,3532,3532,_,小巧精致,外观,正面
9707,3532,3532,_,方便携,外观,正面
9708,3532,3532,外形,_,外观,正面
9709,3533,3533,手感,不错,外观,正面
9710,3533,3533,_,特别好,整体,正面
9711,3533,3533,_,不卡，,硬件&性能,正面
9712,3534,3534,,使用一个月黑屏了一次，导致强制关机重启,整体,负面
9713,3535,3535,材质,不错,外观,正面
9714,3535,3535,画面感,挺好,硬件&性能,正面
9715,3535,3535,运行,流畅,硬件&性能,正面
9716,3535,3535,外观,好看,外观,正面
9717,3536,3536,图像,清晰,硬件&性能,正面
9718,3536,3536,速度,快,硬件&性能,正面
9719,3536,3536,_,很好用,整体,正面
9720,3537,3537,质量,很好,整体,正面
9721,3537,3537,运行速度,很快,硬件&性能,正面
9722,3537,3537,_,便宜,价格,正面
9723,3537,3537,_,很实用,真伪,正面
9724,3537,3537,_,喜欢,整体,正面
9725,3538,3538,按键,_,硬件&性能,负面
9726,3538,3538,_,问题,整体,负面
9727,3538,3538,_,还好,整体,负面
9728,3539,3539,发货,很快,物流,正面
9729,3539,3539,质量,很好,整体,正面
9730,3539,3539,玩游戏,很快的,使用场景,正面
9731,3539,3539,_,可以,整体,正面
9732,3539,3539,_,很喜欢,整体,正面
9733,3539,3539,游戏,_,使用场景,正面
9734,3540,3540,包装,_,包装,正面
9735,3540,3540,_,无漏光,硬件&性能,负面
9736,3541,3541,_,一般般,整体,中性
9737,3541,3541,_,真的好,整体,负面
9738,3542,3542,内存,很大，够用,硬件&性能,正面
9739,3543,3543,上网速度,很快,硬件&性能,正面
9740,3543,3543,内设计,_,外观,正面
9741,3543,3543,设计,_,整体,正面
9742,3543,3543,_,有出现卡顿,硬件&性能,正面
9743,3543,3543,_,满意,整体,正面
9744,3544,3544,鼠标,没有,硬件&性能,负面
9745,3544,3544,_,差评,整体,负面
9746,3545,3545,速度,很快,硬件&性能,正面
9747,3545,3545,性价比,超高,价格,正面
9748,3545,3545,配置,刚好,硬件&性能,正面
9749,3545,3545,质量,_,整体,正面
9750,3546,3546,风扇,有点大,硬件&性能,负面
9751,3546,3546,_,还可以,整体,正面
9752,3546,3546,_,不懂好,整体,中性
9753,3546,3546,_,不错,整体,正面
9754,3547,3547,_,超级垃圾,整体,负面
9755,3548,3548,外观,超薄漂亮,外观,正面
9756,3548,3548,性价比,很高,价格,正面
9757,3548,3548,_,很喜欢,整体,正面
9758,3549,3549,,讲真，今天下午刚拿到手，已经自动重启一次了，差评给了。后面怎么样再说,整体,正面
9759,3550,3550,物流,_,物流,负面
9760,3551,3551,外观,漂亮,外观,正面
9761,3551,3551,显示屏,很清晰,硬件&性能,正面
9762,3551,3551,性能,_,硬件&性能,正面
