id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
11740,_, , ,挺高的,0,3,整体,正面
11741,_, , ,挺好,2,4,整体,正面
11742,_, , ,稳定,10,12,使用体验,正面
11743,_, , ,太小了,5,8,尺寸,负面
11743,精华,16,18,太少了,19,22,成分,负面
11743,_, , ,差评,0,2,整体,负面
11744,_, , ,还不错,9,12,整体,正面
11745,_, , ,不太好用,7,11,整体,负面
11745,_, , ,很难涂匀,13,17,使用体验,负面
11745,效果,19,21,不太好,22,25,功效,负面
11745,_, , ,很难干,28,31,使用体验,负面
11746,_, , ,非常不错,9,13,整体,正面
11746,客服态度,14,18,非常好,19,22,服务,正面
11747,_, , ,还可以,12,15,整体,正面
11748,_, , ,很舒服,14,17,整体,正面
11749,包装,6,8,很仔细,8,11,包装,正面
11749,_, , ,还不错,18,21,整体,正面
11750,_, , ,还可以,0,3,整体,正面
11750,_, , ,有点油,12,15,使用体验,负面
11751,_, , ,不错,0,2,整体,正面
11752,活动,7,9,优惠不少,12,16,价格,正面
11753,_, , ,挺喜欢,12,15,整体,正面
11754,_, , ,很喜欢,12,15,整体,正面
11754,_, , ,很好用,8,11,整体,正面
11754,_, , ,好评,15,17,整体,正面
11755,_, , ,没有那么润,15,20,使用体验,负面
11755,_, , ,紧绷,23,25,使用体验,负面
11756,快递,14,16,很快,17,19,物流,正面
11756,快递小哥,25,29,一百个赞,29,33,物流,正面
11756,商家,21,23,一百个赞,29,33,服务,正面
11756,_, , ,特别的好,8,12,整体,正面
11757,_, , ,很好用,0,3,整体,正面
11758,发货,7,9,飞快,9,11,物流,正面
11758,质量,12,14,不错,14,16,整体,正面
11758,_, , ,值得推荐,17,21,整体,正面
11759,_, , ,还不错,0,3,整体,正面
11759,_, , ,挺上色的,6,10,功效,正面
11760,_, , ,很难用,0,3,整体,负面
11760,_, , ,没剃干净,11,15,功效,负面
11760,_, , ,划破了,5,8,使用体验,负面
11761,盖子,9,11,坏了,11,13,包装,负面
11761,盖子,9,11,难拧开,17,20,包装,负面
11762,_, , ,很棒,11,13,整体,正面
11762,_, , ,很好用,21,24,整体,正面
11763,_, , ,nice,2,6,整体,正面
11764,味道,0,2,不是很喜欢,3,8,气味,负面
11765,_, , ,很喜欢,0,3,整体,正面
11765,_, , ,很清爽,10,13,使用体验,正面
11765,_, , ,物有所值,14,18,整体,正面
11766,_, , ,很舒服,5,8,使用体验,正面
11767,_, , ,好看,14,16,包装,正面
11767,_, , ,超级好用,5,9,整体,正面
11767,_, , ,超级方便,22,26,使用体验,正面
11768,颜色,3,5,比较自然,5,9,功效,正面
11768,_, , ,不错,0,2,整体,正面
11769,_, , ,很好,2,4,整体,正面
11769,_, , ,不漏粉,5,8,功效,正面
11769,_, , ,好用,9,11,整体,正面
11770,_, , ,很好用,2,5,整体,正面
11771,物流,0,2,很快,2,4,物流,正面
11771,遮瑕效果,5,9,很棒,11,13,功效,正面
11772,物流,0,2,挺快的,2,5,物流,正面
11772,_, , ,不错,19,21,整体,正面
11773,价钱,6,8,要低得多,11,15,价格,正面
11773,补水效果,20,24,还是不错的,24,29,功效,正面
11773,_, , ,正品,17,19,真伪,正面
11774,_, , ,挺好用的,0,4,整体,正面
11774,_, , ,经济,5,7,价格,正面
11774,_, , ,实惠,7,9,价格,正面
11775,_, , ,不油腻,14,17,使用体验,正面
11775,_, , ,好用,23,25,整体,正面
11776,_, , ,不好洗,5,8,使用体验,负面
11777,_, , ,不好用,2,5,整体,负面
11777,_, , ,过敏,10,12,使用体验,负面
11778,_, , ,很好闻,3,6,气味,正面
11778,_, , ,很好用,7,10,整体,正面
11778,_, , ,不紧绷,13,16,使用体验,正面
11778,_, , ,好评,17,19,整体,正面
11779,_, , ,OK,5,7,整体,正面
11780,_, , ,断,11,12,其他,负面
11780,盒子,22,24,烂了,26,28,包装,负面
11781,使用感,0,3,一般,3,5,使用体验,中性
11781,味道,10,12,贼刺鼻,13,16,气味,负面
11782,_, , ,根本不好用,0,5,整体,负面
11783,包装,9,11,不错,11,13,包装,正面
11783,_, , ,很划算,0,3,价格,正面
11784,_, , ,还不错,0,3,整体,正面
11785,服务,12,14,不咋滴,15,18,服务,负面
11785,价格,19,21,幅度大,21,24,价格,负面
11786,精华,5,7,特别多,7,10,成分,正面
11786,_, , ,超级补水,24,28,功效,正面
11787,_, , ,特别好,0,3,整体,正面
11788,_, , ,根本不能用,0,5,整体,中性
11789,_, , ,很适合,0,3,整体,正面
11789,_, , ,不错,4,6,整体,正面
11790,_, , ,非常喜欢,5,9,整体,正面
11790,_, , ,非常满意,0,4,整体,正面
11791,礼品,20,22,好多,17,19,价格,正面
11792,刀片,0,2,可以,2,4,其他,正面
11792,刀架,5,7,完全不能用,7,12,其他,负面
11792,_, , ,碰不到眉毛,14,19,功效,负面
11793,吸收,16,18,不好,20,22,使用体验,负面
11793,_, , ,没有那么好,0,5,整体,负面
11793,_, , ,太黏了,11,14,使用体验,负面
11794,_, , ,疼,14,15,使用体验,负面
11795,_, , ,水水润润的,18,23,使用体验,正面
11795,_, , ,实惠,25,27,价格,正面
11795,_, , ,很不错,31,34,整体,正面
11796,_, , ,还不错,13,16,整体,正面
11797,_, , ,还没用,5,8,整体,正面
11798,_, , ,一点用没有,0,5,整体,负面
11799,_, , ,清爽,0,2,使用体验,正面
11799,_, , ,不油腻,2,5,使用体验,正面
11800,_, , ,不油腻,17,20,使用体验,正面
11800,_, , ,挺好,21,23,整体,正面
11800,_, , ,实惠,24,26,价格,正面
11801,_, , ,服帖,0,2,使用体验,正面
11801,_, , ,自然色,2,5,使用体验,正面
11802,_, , ,适合,0,2,整体,正面
11803,_, , ,不好用,0,3,整体,正面
11803,快递,3,5,慢,6,7,物流,正面
11804,_, , ,好用,0,2,整体,正面
11805,_, , ,好用,0,2,整体,正面
11805,吸收情况,3,7,快,8,9,使用体验,正面
11806,保湿效果,0,4,特好,4,6,功效,正面
11806,遮瑕效果,7,11,不错,12,14,功效,正面
11807,_, , ,还不错,2,5,整体,正面
11807,发货速度,6,10,快,11,12,物流,正面
11807,_, , ,挺喜欢,13,16,整体,正面
11808,_, , ,还不错,8,11,整体,正面
11809,_, , ,比较适合,8,12,整体,正面
11810,_, , ,闭口爆痘,10,14,使用体验,负面
11811,_, , ,喜欢,0,2,整体,正面
11812,_, , ,很不错,4,7,整体,正面
11812,_, , ,不错,20,22,整体,正面
11813,_, , ,不错,14,16,整体,正面
11814,_, , ,最喜欢,4,7,整体,正面
11814,_, , ,超级好用,11,15,整体,正面
11814,补水,23,25,特别棒,25,28,功效,正面
11814,_, , ,便宜,42,44,价格,正面
11814,_, , ,实惠,45,47,价格,正面
11815,_, , ,没过敏,2,5,使用体验,正面
11815,补水,6,8,还可以,8,11,功效,正面
11815,_, , ,不错,17,19,整体,正面
11816,香味,12,14,淡淡的,9,12,气味,正面
11816,香味,12,14,喜欢,18,20,气味,正面
11817,_, , ,不错,5,7,整体,正面
11818,_, , ,还可以,0,3,整体,正面
11818,_, , ,不错,4,6,整体,正面
11819,脱妆,0,2,很厉害,2,5,功效,正面
11820,_, , ,太好用了,0,4,整体,正面
11820,_, , ,大爱,12,14,整体,正面
11820,味道,5,7,很好闻,8,11,气味,正面
11821,_, , ,比较水润,0,4,使用体验,正面
11821,隔离效果,11,15,_, , ,功效,中性
11821,_, , ,还算可以,27,31,整体,正面
11822,包装,2,4,精美,4,6,包装,正面
11822,价格,7,9,实惠,9,11,价格,正面
11823,香味,4,6,淡淡的,1,4,气味,正面
11823,_, , ,不油腻,10,13,使用体验,正面
11823,_, , ,很好用,13,16,整体,正面
11824,包装,2,4,跟别扭,10,13,包装,负面
11825,_, , ,挺好用的,0,4,整体,正面
11826,_, , ,不好上色,0,4,功效,负面
11826,刷子,6,8,不好使,11,14,其他,负面
11827,_, , ,很好,7,9,整体,正面
11828,_, , ,太松了,24,27,使用体验,负面
11828,持久力度,39,43,不错,44,46,功效,正面
11828,颜色,36,38,不错,44,46,功效,正面
11829,_, , ,很好,2,4,整体,正面
11830,_, , ,不错,0,2,整体,正面
11830,_, , ,一大盒,3,6,尺寸,正面
11830,_, , ,很大气,7,10,整体,正面
11830,_, , ,还行,14,16,整体,正面
11831,_, , ,是正品,0,3,真伪,正面
11831,补水,12,14,不错,18,20,功效,正面
11831,保湿效果,14,18,不错,18,20,功效,正面
11832,_, , ,很假,0,2,真伪,负面
11832,_, , ,没有胶水,10,14,其他,负面
11833,_, , ,还可以,14,17,整体,正面
11833,_, , ,大赞,32,34,整体,正面
11833,包装,22,24,_, , ,包装,正面
11834,_, , ,根本贴不住,0,5,功效,负面
11835,_, , ,还可以,2,5,整体,正面
11835,_, , ,挺好的,6,9,整体,正面
11836,快递速度,20,24,很快,24,26,物流,正面
11836,_, , ,非常好,14,17,整体,正面
11837,价格,8,10,低,10,11,价格,正面
11837,_, , ,好用,13,15,整体,正面
11838,_, , ,好用,0,2,整体,正面
11838,_, , ,一点都不油,3,8,使用体验,正面
11838,_, , ,不粘,9,11,使用体验,正面
11838,持久度,12,15,好,15,16,功效,正面
11839,物流,5,7,快,8,9,物流,正面
11839,物流,5,7,好,10,11,物流,正面
11840,_, , ,实惠,0,2,价格,正面
11840,_, , ,不错,6,8,整体,正面
11841,_, , ,一点不好,9,13,整体,负面
11842,_, , ,好,4,5,整体,正面
11843,_, , ,挺好用的,0,4,整体,正面
11844,遮暇效果,13,17,非常不错,18,22,功效,正面
11844,_, , ,很好用,9,12,整体,正面
11844,_, , ,很好,23,25,整体,正面
11845,_, , ,严重差评,0,4,整体,负面
11845,_, , ,超级次,20,23,整体,负面
11846,_, , ,非常好,8,11,整体,正面
11847,_, , ,不错,0,2,整体,正面
11847,遮暇,3,5,还可以,5,8,功效,正面
11848,赠品,15,17,_, , ,价格,正面
11848,_, , ,很好用,8,11,整体,正面
11849,包装,8,10,很好,10,12,包装,正面
11849,_, , ,不错,2,4,整体,正面
11850,_, , ,不好用,5,8,整体,负面
11851,_, , ,物美价廉,5,9,价格,正面
11852,_, , ,很喜欢,25,28,整体,正面
11853,_, , ,还不错,0,3,整体,正面
11853,_, , ,比较满意,19,23,整体,正面
11854,_, , ,小小,1,3,尺寸,负面
11854,_, , ,蛮喜欢的,8,12,整体,正面
11854,_, , ,有点贵,15,18,价格,负面
11855,水,0,1,很多,1,3,成分,正面
11856,_, , ,蛮好的,43,46,整体,正面
11857,_, , ,很不错,2,5,整体,正面
11857,_, , ,经济有划算,6,11,价格,正面
11858,_, , ,还不错,0,3,整体,正面
11859,_, , ,一大箱,2,5,尺寸,正面
11860,_, , ,出血,1,3,使用体验,负面
11860,_, , ,脱不干净,7,11,功效,负面
11861,_, , ,挺好的,9,12,整体,正面
11862,_, , ,有些损坏,3,7,包装,负面
11863,_, , ,不错,0,2,整体,正面
11864,快递服务,11,15,很好,16,18,物流,正面
11864,_, , ,很常满意,19,23,整体,正面
11865,刀片,0,2,用不了,2,5,其他,负面
11866,_, , ,真的短,0,3,尺寸,负面
11866,_, , ,容易断,5,8,其他,负面
11866,_, , ,断了,16,18,其他,负面
11867,_, , ,挺好,0,2,整体,正面
11868,_, , ,降价,5,7,价格,负面
11869,_, , ,挺好用的,0,4,整体,正面
11869,_, , ,很方便,5,8,整体,正面
11870,赠品,3,5,很好用,10,13,价格,正面
11870,_, , ,很滋润,15,18,使用体验,正面
11870,精华,22,24,很多,25,27,成分,正面
11870,_, , ,保湿,18,20,功效,正面
11871,_, , ,很好,2,4,整体,正面
11871,泡沫,5,7,多,8,9,功效,正面
11872,_, , ,差评,0,2,整体,负面
11872,_, , ,没有效果,3,7,功效,负面
11873,_, , ,还可以,0,3,整体,正面
11873,性价比,4,7,高,7,8,价格,正面
11873,显色,19,21,不错,21,23,功效,正面
11873,_, , ,不卡坨,24,27,使用体验,正面
11873,持久度,28,31,不高,31,33,功效,负面
11873,持久度,28,31,很容易蹭掉,34,39,功效,负面
11873,_, , ,非常好,51,54,整体,正面
11874,_, , ,还行,0,2,整体,正面
11875,补水效果,0,4,相当不错,4,8,功效,正面
11875,精华液,9,12,特别多,13,16,成分,正面
11875,_, , ,喜欢,17,19,整体,正面
11876,_, , ,保湿,39,41,功效,正面
11876,_, , ,提亮,41,43,功效,正面
11876,_, , ,清洁,43,45,功效,正面
11876,_, , ,收缩毛孔,45,49,功效,正面
11876,_, , ,补水,37,39,功效,正面
11877,_, , ,非常好用,7,11,整体,正面
11878,泡沫,4,6,不多,6,8,使用体验,中性
11878,清洁力,10,13,跟强,13,15,功效,正面
11878,_, , ,很好用,0,3,整体,正面
11878,_, , ,有香味,16,19,气味,正面
11878,_, , ,很补水,23,26,功效,正面
11879,_, , ,很好,0,2,整体,正面
11879,_, , ,美美哒,10,13,整体,正面
11880,_, , ,不错,21,23,整体,正面
11881,使用效果,0,4,不好,5,7,功效,负面
11881,_, , ,差太多,17,20,整体,负面
11881,_, , ,有残留,21,24,功效,负面
11881,_, , ,不能完全干净,38,44,功效,负面
11882,_, , ,不油腻,0,3,使用体验,正面
11883,气味,5,7,清新,7,9,气味,正面
11883,气味,5,7,很舒服,12,15,气味,正面
11883,洁净效果,22,26,好,26,27,功效,正面
11883,_, , ,很清爽,28,31,使用体验,正面
11884,颜色,3,5,好看,5,7,功效,正面
11884,_, , ,干的快,0,3,使用体验,正面
11885,价格,5,7,太高,7,9,价格,负面
11885,_, , ,勉强能用,0,4,整体,负面
11886,_, , ,很保湿,3,6,功效,正面
11886,_, , ,很划算,9,12,价格,正面
11887,_, , ,还可以,0,3,整体,正面
11887,性价比,7,10,比较高,10,13,其他,正面
11888,_, , ,非常好用,0,4,整体,正面
11889,_, , ,挺好用的,23,27,整体,正面
11890,_, , ,差评,6,8,整体,负面
11890,_, , ,拖的不干净,10,15,功效,负面
11891,_, , ,很清爽,11,14,使用体验,正面
11892,上妆效果,5,9,很好,9,11,功效,正面
11892,_, , ,非常喜欢,12,16,整体,正面
11892,持久情况,17,21,很持久,22,25,功效,正面
11892,_, , ,不晕妆,26,29,功效,正面
11893,美白效果,6,10,_, , ,功效,正面
11893,_, , ,好用,0,2,整体,正面
11893,_, , ,喜欢,11,13,整体,正面
11894,_, , ,不错,0,2,整体,正面
11894,_, , ,非常清爽,7,11,使用体验,正面
11894,_, , ,舒服,12,14,使用体验,正面
11895,_, , ,超级好用,0,4,整体,正面
11895,_, , ,干净了,19,22,功效,正面
11896,效果,2,4,非常好,4,7,功效,正面
11896,_, , ,拨干净了,10,14,功效,正面
11897,_, , ,很不错,0,3,整体,正面
11897,_, , ,很舒服,6,9,使用体验,正面
11898,速度,1,3,好快,3,5,物流,正面
11899,发货速度,9,13,很快,13,15,物流,正面
11899,_, , ,非常好,5,8,整体,正面
11900,_, , ,很细腻,3,6,使用体验,正面
11900,_, , ,清爽,10,12,使用体验,正面
11900,_, , ,不干燥,12,15,使用体验,正面
11901,_, , ,nice,8,12,整体,正面
11902,_, , ,真品牌,43,46,真伪,正面
11903,清洗,14,16,很容易,16,19,功效,正面
11904,_, , ,真的好用,3,7,整体,正面
11904,_, , ,不油腻,8,11,使用体验,正面
11904,_, , ,很棒,18,20,整体,正面
11905,_, , ,很水润,2,5,使用体验,正面
11906,_, , ,滑滑的,5,8,使用体验,正面
11907,_, , ,还行,3,5,整体,正面
11907,_, , ,太不负责,48,52,服务,负面
11908,_, , ,细腻,11,13,使用体验,正面
11908,_, , ,光滑,14,16,使用体验,正面
11908,清香味,67,70,淡淡的,64,67,气味,正面
11908,清香味,67,70,特别好闻,71,75,气味,正面
11908,_, , ,特别清爽,56,60,使用体验,正面
11909,价格,5,7,实惠,7,9,价格,正面
11909,_, , ,不错,2,4,整体,正面
11910,维稳,34,36,挺不错的,36,40,整体,正面
11911,_, , ,没收到,9,12,物流,负面
11912,_, , ,不错,2,4,整体,正面
11912,_, , ,薄,5,6,使用体验,正面
11912,_, , ,服帖,7,9,使用体验,正面
11913,_, , ,很服帖,4,7,使用体验,正面
11913,_, , ,非常喜欢,8,12,整体,正面
11914,上妆效果,0,4,超级棒,5,8,功效,正面
11915,包装,14,16,太简陋了点,16,21,包装,正面
11915,_, , ,还不错,2,5,整体,正面
11916,_, , ,挺好的,14,17,整体,正面
11917,包装,15,17,还可以,17,20,包装,正面
11917,_, , ,还行,0,2,整体,正面
11918,质量,0,2,过关,2,4,整体,正面
11918,客服态度,5,9,好,9,10,服务,正面
11918,快递,11,13,有效率,13,16,物流,正面
11918,_, , ,很满意,21,24,整体,正面
11919,_, , ,很好用,3,6,整体,正面
11919,_, , ,温和,7,9,使用体验,正面
11919,_, , ,不刺激,9,12,使用体验,正面
11919,_, , ,清爽,13,15,使用体验,正面
11919,_, , ,不油腻,15,18,使用体验,正面
11919,_, , ,滑滑的,22,25,使用体验,正面
11919,_, , ,很舒服,26,29,使用体验,正面
11920,滋润度,0,3,蛮好的,3,6,功效,正面
11921,香味,5,7,很重,7,9,气味,负面
11922,_, , ,不错,3,5,整体,正面
11923,补水功能,0,4,强大,4,6,功效,正面
11924,_, , ,好评,9,11,整体,正面
11925,_, , ,赞,28,29,整体,正面
11926,_, , ,挺好用的,0,4,整体,正面
11927,_, , ,一点都不锋利,0,6,功效,负面
11928,_, , ,不错,0,2,整体,正面
11928,补水效果,3,7,很好,7,9,功效,正面
11929,优惠力度,15,19,很大,19,21,价格,正面
11929,_, , ,很喜欢,33,36,整体,正面
11930,_, , ,很不错,53,56,整体,正面
11931,_, , ,挺好的,6,9,整体,正面
11932,性价比,0,3,高,3,4,价格,正面
11933,_, , ,特别棒,8,11,整体,正面
11934,_, , ,真的好好用,0,5,整体,正面
11934,_, , ,好方便,18,21,整体,正面
11935,_, , ,没什么用,7,11,整体,负面
11936,隔离效果,0,4,挺不错的,4,8,功效,正面
11937,_, , ,挺好的,2,5,整体,正面
11938,_, , ,很滋润,0,3,使用体验,正面
11938,_, , ,很自然,4,7,功效,正面
11938,_, , ,挺满意的,8,12,整体,正面
11939,_, , ,没啥效果,2,6,整体,负面
11940,_, , ,不错,14,16,整体,正面
11941,_, , ,不油腻,2,5,使用体验,正面
11942,_, , ,很自然,2,5,功效,正面
11942,_, , ,很均匀,5,8,功效,正面
11942,_, , ,不干燥,9,12,使用体验,正面
11942,_, , ,好卸妆,13,16,功效,正面
11943,_, , ,很细腻,3,6,使用体验,正面
11943,_, , ,特别好,21,24,整体,正面
11943,客服小姐姐,25,30,很好沟通,30,34,服务,正面
11944,_, , ,很优秀,2,5,整体,正面
11945,_, , ,不油,2,4,使用体验,正面
11945,_, , ,很好,8,10,整体,正面
11946,_, , ,好,6,7,整体,正面
11947,_, , ,很喜欢,7,10,整体,正面
11948,_, , ,很好用,7,10,整体,正面
11949,_, , ,便宜,17,19,价格,正面
11950,_, , ,很润,0,2,使用体验,正面
11950,_, , ,好推开,4,7,使用体验,正面
11950,_, , ,还可以,10,13,整体,正面
11951,去黑头效果,4,9,很好,9,11,功效,正面
11951,_, , ,很满意,19,22,整体,正面
11952,物流,10,12,很快,13,15,物流,正面
11952,_, , ,不错,2,4,整体,正面
11953,_, , ,很优惠,7,10,价格,正面
11953,_, , ,很锋利,14,17,功效,正面
11953,_, , ,很好用,17,20,整体,正面
11954,_, , ,很舒服,0,3,使用体验,正面
11954,_, , ,满意,4,6,整体,正面
11954,_, , ,实惠,8,10,价格,正面
11954,_, , ,耐用,10,12,整体,正面
11954,_, , ,便宜,13,15,价格,正面
11955,物流速度,8,12,快,14,15,物流,正面
11955,_, , ,非常不错,24,28,整体,正面
11956,送货,0,2,挺快,2,4,物流,正面
11957,_, , ,很棒,0,2,功效,正面
11957,_, , ,无刺激气味,3,8,气味,正面
11957,_, , ,很牢固,10,13,功效,正面
11958,质量,5,7,不错,7,9,整体,正面
11958,_, , ,挺漂亮的,0,4,整体,正面
11958,_, , ,喜欢,11,13,整体,正面
11959,刀片,2,4,垃圾,0,2,其他,负面
11959,_, , ,一点都不够锋利,12,19,功效,负面
11960,价格,13,15,实惠,16,18,价格,正面
11961,_, , ,特别自然,0,4,功效,正面
11961,_, , ,好看,5,7,整体,正面
11961,_, , ,便宜,9,11,价格,正面
11962,_, , ,不是太好,4,8,整体,负面
11962,_, , ,是坏的,9,12,整体,负面
11962,_, , ,便宜,30,32,价格,正面
11963,_, , ,还不错,2,5,整体,正面
11963,_, , ,非常补水,6,10,功效,正面
11964,_, , ,很不错,0,3,整体,正面
11964,_, , ,实惠,4,6,价格,正面
11965,保湿效果,6,10,很好,10,12,功效,正面
11965,_, , ,很好用,2,5,整体,正面
11966,_, , ,很舒服,15,18,使用体验,正面
11966,_, , ,滑滑的,11,14,使用体验,正面
11966,_, , ,很细腻,7,10,使用体验,正面
11966,_, , ,香香的,3,6,气味,正面
